歌経標式	OH_OO古典拾遺	10	50	B	しもがれ	霜枯れ	シモガレ	名詞-普通名詞-一般			シモガレ	和
歌経標式	OH_OO古典拾遺	950	970	I	かけ	掛ける	カケル	動詞-非自立可能	文語下二段-カ行	連用形-一般	カケ	和
歌経標式	OH_OO古典拾遺	970	980	I	て	て	テ	助詞-接続助詞			テ	和
歌経標式	OH_OO古典拾遺	980	1000	I	くみ	汲む	クム	動詞-一般	文語四段-マ行	連用形-一般	クミ	和
歌経標式	OH_OO古典拾遺	1000	1020	I	たり	たり	タリ	助動詞	文語助動詞-タリ-完了	終止形-一般	タリ	和
歌経標式	OH_OO古典拾遺	1020	1060	B	あきかぜ	秋風	アキカゼ	名詞-普通名詞-一般			アキカゼ	和
歌経標式	OH_OO古典拾遺	1060	1070	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1070	1080	I	ひ	日	ヒ	名詞-普通名詞-副詞可能			ヒ	和
歌経標式	OH_OO古典拾遺	1080	1090	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	1090	1100	I	け	異	ケ	名詞-普通名詞-形状詞可能			ケ	和
歌経標式	OH_OO古典拾遺	1100	1110	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
歌経標式	OH_OO古典拾遺	1110	1130	I	ふけ	吹く	フク	動詞-一般	文語四段-カ行	已然形-一般	フケ	和
歌経標式	OH_OO古典拾遺	1130	1140	I	ば	ば	バ	助詞-接続助詞			バ	和
歌経標式	OH_OO古典拾遺	1140	1180	I	みづくき	水茎	ミズクキ	名詞-普通名詞-一般			ミズクキ	和
歌経標式	OH_OO古典拾遺	1180	1190	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1190	1220	B	やまと	ヤマト	ヤマト	名詞-固有名詞-地名-一般			ヤマト	固
歌経標式	OH_OO古典拾遺	1220	1240	I	にて	にて	ニテ	助詞-格助詞			ニテ	和
歌経標式	OH_OO古典拾遺	1240	1260	I	われ	我	ワレ	代名詞			ワレ	和
歌経標式	OH_OO古典拾遺	1260	1270	I	は	は	ハ	助詞-係助詞			ワ	和
歌経標式	OH_OO古典拾遺	1270	1290	I	こひ	恋いる	コイル	動詞-一般	文語上二段-ハ行	未然形-一般	コイ	和
歌経標式	OH_OO古典拾遺	1290	1300	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
歌経標式	OH_OO古典拾遺	1300	1310	I	な	な	ナ	助詞-終助詞			ナ	和
歌経標式	OH_OO古典拾遺	1310	1320	I	き	キ	キ	名詞-固有名詞-地名-一般			キ	固
歌経標式	OH_OO古典拾遺	1320	1330	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1330	1350	I	くに	国	クニ	名詞-普通名詞-一般			クニ	和
歌経標式	OH_OO古典拾遺	1350	1360	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1360	1390	I	さひか	サイカ	サイカ	名詞-固有名詞-地名-一般			サイカ	固
歌経標式	OH_OO古典拾遺	1390	1400	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1400	1420	I	うみ	海	ウミ	名詞-普通名詞-一般			ウミ	和
歌経標式	OH_OO古典拾遺	1420	1430	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1430	1450	I	おき	沖	オキ	名詞-普通名詞-一般			オキ	和
歌経標式	OH_OO古典拾遺	1450	1460	I	つ	つ	ツ	助詞-格助詞			ツ	和
歌経標式	OH_OO古典拾遺	1460	1480	I	しま	島	シマ	名詞-普通名詞-一般			シマ	和
歌経標式	OH_OO古典拾遺	1480	1490	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1490	1500	I	と	戸	ト	名詞-普通名詞-一般			ト	和
歌経標式	OH_OO古典拾遺	1500	1520	B	いも	妹	イモ	名詞-普通名詞-一般			イモ	和
歌経標式	OH_OO古典拾遺	1520	1530	I	が	が	ガ	助詞-格助詞			ガ	和
歌経標式	OH_OO古典拾遺	1530	1550	I	ひも	紐	ヒモ	名詞-普通名詞-一般			ヒモ	和
歌経標式	OH_OO古典拾遺	1550	1570	I	とく	解く	トク	動詞-一般	文語四段-カ行	終止形-一般	トク	和
歌経標式	OH_OO古典拾遺	1570	1580	I	と	と	ト	助詞-格助詞			ト	和
歌経標式	OH_OO古典拾遺	1580	1610	I	むすび	結ぶ	ムスブ	動詞-一般	文語四段-バ行	連用形-一般	ムスビ	和
歌経標式	OH_OO古典拾遺	1610	1620	I	て	て	テ	助詞-接続助詞			テ	和
歌経標式	OH_OO古典拾遺	1620	1650	I	たつた	タツタ	タツタ	名詞-固有名詞-地名-一般			タツタ	固
歌経標式	OH_OO古典拾遺	1650	1670	I	やま	山	ヤマ	名詞-普通名詞-一般			ヤマ	和
歌経標式	OH_OO古典拾遺	1670	1680	I	み	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
歌経標式	OH_OO古典拾遺	1680	1710	I	わたす	渡す	ワタス	動詞-一般	文語四段-サ行	連体形-一般	ワタス	和
歌経標式	OH_OO古典拾遺	1710	1730	I	のへ	野辺	ノベ	名詞-普通名詞-一般			ノヘ	和
歌経標式	OH_OO古典拾遺	1730	1740	I	の	の	ノ	助詞-準体助詞			ノ	和
歌経標式	OH_OO古典拾遺	1740	1770	I	もみち	紅葉つ	モミツ	動詞-一般	文語四段-タ行	連用形-一般	モミチ	和
歌経標式	OH_OO古典拾遺	1770	1800	I	けらく	けり	ケリ	助動詞	文語助動詞-ケリ	ク語法	ケラク	和
歌経標式	OH_OO古典拾遺	1800	1810	I	は	は	ハ	助詞-係助詞			ワ	和
歌経標式	OH_OO古典拾遺	1810	1830	B	いも	妹	イモ	名詞-普通名詞-一般			イモ	和
歌経標式	OH_OO古典拾遺	1830	1840	I	が	が	ガ	助詞-格助詞			ガ	和
歌経標式	OH_OO古典拾遺	1840	1850	I	な	名	ナ	名詞-普通名詞-一般			ナ	和
歌経標式	OH_OO古典拾遺	1850	1860	I	は	は	ハ	助詞-係助詞			ワ	和
歌経標式	OH_OO古典拾遺	1860	1880	I	ちよ	千代	チヨ	名詞-普通名詞-一般			チヨ	和
歌経標式	OH_OO古典拾遺	1880	1890	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	1890	1920	I	ながれ	流れる	ナガレル	動詞-一般	文語下二段-ラ行	未然形-一般	ナガレ	和
歌経標式	OH_OO古典拾遺	1920	1930	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
歌経標式	OH_OO古典拾遺	1930	1970	I	ひめしま	ヒメシマ	ヒメシマ	名詞-固有名詞-地名-一般			ヒメシマ	固
歌経標式	OH_OO古典拾遺	1970	1980	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	1980	2010	I	こまつ	小松	コマツ	名詞-普通名詞-一般			コマツ	和
歌経標式	OH_OO古典拾遺	2010	2020	I	が	が	ガ	助詞-格助詞			ガ	和
歌経標式	OH_OO古典拾遺	2020	2040	I	えだ	枝	エダ	名詞-普通名詞-一般			エダ	和
歌経標式	OH_OO古典拾遺	2040	2050	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	2050	2090	I	こけむす	苔むす	コケムス	動詞-一般	文語四段-サ行	連体形-一般	コケムス	和
歌経標式	OH_OO古典拾遺	2090	2110	I	まで	まで	マデ	助詞-副助詞			マデ	和
歌経標式	OH_OO古典拾遺	2110	2120	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	2120	2140	B	みち	道	ミチ	名詞-普通名詞-一般			ミチ	和
歌経標式	OH_OO古典拾遺	2140	2150	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2150	2160	I	へ	辺	ヘ	名詞-普通名詞-一般			ヘ	和
歌経標式	OH_OO古典拾遺	2160	2170	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2170	2200	I	いちし	イチシ	イチシ	名詞-固有名詞-地名-一般			イチシ	固
歌経標式	OH_OO古典拾遺	2200	2210	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2210	2230	I	はら	原	ハラ	名詞-普通名詞-一般			ハラ	和
歌経標式	OH_OO古典拾遺	2230	2240	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2240	2280	I	しろたへ	白妙	シロタエ	名詞-普通名詞-一般			シロタエ	和
歌経標式	OH_OO古典拾遺	2280	2290	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2290	2340	I	いちしろく	著しい	イチジルシイ	形容詞-一般	文語形容詞-ク	連用形-一般	イチシロク	和
歌経標式	OH_OO古典拾遺	2340	2360	I	しも	しも	シモ	助詞-副助詞			シモ	和
歌経標式	OH_OO古典拾遺	2360	2380	I	あれ	吾	アレ	代名詞			アレ	和
歌経標式	OH_OO古典拾遺	2380	2400	I	こひ	恋いる	コイル	動詞-一般	文語上二段-ハ行	未然形-一般	コイ	和
歌経標式	OH_OO古典拾遺	2400	2410	I	め	む	ム	助動詞	文語助動詞-ム	已然形-一般	メ	和
歌経標式	OH_OO古典拾遺	2410	2420	I	や	や	ヤ	助詞-係助詞			ヤ	和
歌経標式	OH_OO古典拾遺	2420	2430	I	も	も	モ	助詞-係助詞			モ	和
歌経標式	OH_OO古典拾遺	2430	2470	B	ひさかた	久方	ヒサカタ	名詞-普通名詞-一般			ヒサカタ	和
歌経標式	OH_OO古典拾遺	2470	2480	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2480	2500	I	あま	天	アメ	名詞-普通名詞-一般			アマ	和
歌経標式	OH_OO古典拾遺	2500	2520	I	ゆく	行く	イク	動詞-非自立可能	文語四段-カ行	連体形-一般	ユク	和
歌経標式	OH_OO古典拾遺	2520	2540	I	つき	月	ツキ	名詞-普通名詞-助数詞可能			ツキ	和
歌経標式	OH_OO古典拾遺	2540	2550	I	を	を	ヲ	助詞-格助詞			オ	和
歌経標式	OH_OO古典拾遺	2550	2570	I	あみ	網	アミ	名詞-普通名詞-一般			アミ	和
歌経標式	OH_OO古典拾遺	2570	2580	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	2580	2600	I	さし	差し	サシ	接頭辞			サシ	和
歌経標式	OH_OO古典拾遺	2600	2610	I	わ	わ	ワ	代名詞			ワ	和
歌経標式	OH_OO古典拾遺	2610	2620	I	が	が	ガ	助詞-格助詞			ガ	和
歌経標式	OH_OO古典拾遺	2620	2660	I	おほきみ	大君	オオキミ	名詞-普通名詞-一般			オーキミ	和
歌経標式	OH_OO古典拾遺	2660	2670	I	は	は	ハ	助詞-係助詞			ワ	和
歌経標式	OH_OO古典拾遺	2670	2710	I	きぬがさ	衣笠	キヌガサ	名詞-普通名詞-一般			キヌガサ	和
歌経標式	OH_OO古典拾遺	2710	2720	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	2720	2730	I	せ	為る	スル	動詞-非自立可能	文語サ行変格	未然形-一般	セ	和
歌経標式	OH_OO古典拾遺	2730	2740	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
歌経標式	OH_OO古典拾遺	2740	2750	B	か	彼	カ	代名詞			カ	和
歌経標式	OH_OO古典拾遺	2750	2760	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	2760	2780	I	かく	斯く	カク	副詞			カク	和
歌経標式	OH_OO古典拾遺	2780	2790	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	2790	2810	I	もの	物	モノ	名詞-普通名詞-サ変可能			モノ	和
歌経標式	OH_OO古典拾遺	2810	2820	I	は	は	ハ	助詞-係助詞			ワ	和
歌経標式	OH_OO古典拾遺	2820	2850	I	おもは	思う	オモウ	動詞-一般	文語四段-ハ行	未然形-一般	オモワ	和
歌経標式	OH_OO古典拾遺	2850	2860	I	じ	じ	ジ	助動詞	文語助動詞-ジ	終止形-一般	ジ	和
歌経標式	OH_OO古典拾遺	2860	2880	I	ひだ	ヒダ	ヒダ	名詞-固有名詞-地名-一般			ヒダ	固
歌経標式	OH_OO古典拾遺	2880	2900	I	ひと	人	ヒト	名詞-普通名詞-一般			ヒト	和
歌経標式	OH_OO古典拾遺	2900	2910	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	2910	2920	B	み	見る	ミル	動詞-非自立可能	文語上一段-マ行	未然形-一般	ミ	和
歌経標式	OH_OO古典拾遺	2920	2940	I	まく	む	ム	助動詞	文語助動詞-ム	ク語法	マク	和
歌経標式	OH_OO古典拾遺	2940	2960	I	ほり	欲る	ホル	動詞-一般	文語四段-ラ行	連用形-一般	ホリ	和
歌経標式	OH_OO古典拾遺	2960	2970	I	わ	わ	ワ	代名詞			ワ	和
歌経標式	OH_OO古典拾遺	2970	2980	I	が	が	ガ	助詞-格助詞			ガ	和
歌経標式	OH_OO古典拾遺	2980	3000	I	もふ	思う	オモウ	動詞-一般	文語四段-ハ行	連体形-一般	モウ	和
歌経標式	OH_OO古典拾遺	3000	3020	I	きみ	君	キミ	名詞-普通名詞-一般			キミ	和
歌経標式	OH_OO古典拾遺	3020	3030	I	も	も	モ	助詞-係助詞			モ	和
歌経標式	OH_OO古典拾遺	3030	3050	I	あら	有る	アル	動詞-非自立可能	文語ラ行変格	未然形-一般	アラ	和
歌経標式	OH_OO古典拾遺	3050	3070	I	なく	ず	ズ	助動詞	文語助動詞-ズ	ク語法	ナク	和
歌経標式	OH_OO古典拾遺	3070	3080	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	3080	3100	I	なに	何	ナニ	代名詞			ナニ	和
歌経標式	OH_OO古典拾遺	3100	3110	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	3110	3120	I	か	か	カ	助詞-係助詞			カ	和
歌経標式	OH_OO古典拾遺	3120	3130	I	き	来る	クル	動詞-非自立可能	文語カ行変格	連用形-一般	キ	和
歌経標式	OH_OO古典拾遺	3130	3150	I	けむ	けむ	ケム	助動詞	文語助動詞-ケム	連体形-一般	ケム	和
歌経標式	OH_OO古典拾遺	3150	3170	I	うま	馬	ウマ	名詞-普通名詞-一般			ウマ	和
歌経標式	OH_OO古典拾遺	3170	3210	I	つからし	疲らす	ツカラス	動詞-一般	文語四段-サ行	連用形-一般	ツカラシ	和
歌経標式	OH_OO古典拾遺	3210	3220	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	3220	3230	B	み	見る	ミル	動詞-非自立可能	文語上一段-マ行	未然形-一般	ミ	和
歌経標式	OH_OO古典拾遺	3230	3250	I	まく	む	ム	助動詞	文語助動詞-ム	ク語法	マク	和
歌経標式	OH_OO古典拾遺	3250	3270	I	ほり	欲る	ホル	動詞-一般	文語四段-ラ行	連用形-一般	ホリ	和
歌経標式	OH_OO古典拾遺	3270	3280	I	あ	吾	ア	代名詞			ア	和
歌経標式	OH_OO古典拾遺	3280	3290	I	が	が	ガ	助詞-格助詞			ガ	和
歌経標式	OH_OO古典拾遺	3290	3310	I	もふ	思う	オモウ	動詞-一般	文語四段-ハ行	連体形-一般	モウ	和
歌経標式	OH_OO古典拾遺	3310	3330	I	きみ	君	キミ	名詞-普通名詞-一般			キミ	和
歌経標式	OH_OO古典拾遺	3330	3340	I	も	も	モ	助詞-係助詞			モ	和
歌経標式	OH_OO古典拾遺	3340	3360	I	すぎ	過ぎる	スギル	動詞-非自立可能	文語上二段-ガ行	連用形-一般	スギ	和
歌経標式	OH_OO古典拾遺	3360	3370	I	に	ぬ	ヌ	助動詞	文語助動詞-ヌ	連用形-一般	ニ	和
歌経標式	OH_OO古典拾遺	3370	3390	I	けり	けり	ケリ	助動詞	文語助動詞-ケリ	終止形-一般	ケリ	和
歌経標式	OH_OO古典拾遺	3390	3410	I	なに	何	ナニ	代名詞			ナニ	和
歌経標式	OH_OO古典拾遺	3410	3420	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	3420	3430	I	か	か	カ	助詞-係助詞			カ	和
歌経標式	OH_OO古典拾遺	3430	3440	I	き	来る	クル	動詞-非自立可能	文語カ行変格	連用形-一般	キ	和
歌経標式	OH_OO古典拾遺	3440	3460	I	けむ	けむ	ケム	助動詞	文語助動詞-ケム	連体形-一般	ケム	和
歌経標式	OH_OO古典拾遺	3460	3480	I	うま	馬	ウマ	名詞-普通名詞-一般			ウマ	和
歌経標式	OH_OO古典拾遺	3480	3520	I	つからし	疲らす	ツカラス	動詞-一般	文語四段-サ行	連用形-一般	ツカラシ	和
歌経標式	OH_OO古典拾遺	3520	3530	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	3530	3570	B	いまさら	今更	イマサラ	形状詞-一般			イマサラ	和
歌経標式	OH_OO古典拾遺	3570	3580	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
歌経標式	OH_OO古典拾遺	3580	3600	I	なに	何	ナニ	代名詞			ナニ	和
歌経標式	OH_OO古典拾遺	3600	3610	I	か	か	カ	助詞-係助詞			カ	和
歌経標式	OH_OO古典拾遺	3610	3640	I	おもは	思う	オモウ	動詞-一般	文語四段-ハ行	未然形-一般	オモワ	和
歌経標式	OH_OO古典拾遺	3640	3650	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
歌経標式	OH_OO古典拾遺	3650	3700	I	うかなびく			未知語				
歌経標式	OH_OO古典拾遺	3700	3730	I	こころ	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
歌経標式	OH_OO古典拾遺	3730	3740	I	は	は	ハ	助詞-係助詞			ワ	和
歌経標式	OH_OO古典拾遺	3740	3760	I	きみ	君	キミ	代名詞			キミ	和
歌経標式	OH_OO古典拾遺	3760	3770	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	3770	3790	I	より	寄る	ヨル	動詞-一般	文語四段-ラ行	連用形-一般	ヨリ	和
歌経標式	OH_OO古典拾遺	3790	3800	I	に	ぬ	ヌ	助動詞	文語助動詞-ヌ	連用形-一般	ニ	和
歌経標式	OH_OO古典拾遺	3800	3810	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
歌経標式	OH_OO古典拾遺	3810	3830	I	もの	物	モノ	名詞-普通名詞-サ変可能			モノ	和
歌経標式	OH_OO古典拾遺	3830	3840	I	を	を	ヲ	助詞-接続助詞			オ	和
歌経標式	OH_OO古典拾遺	3840	3870	B	かすが	カスガ	カスガ	名詞-固有名詞-地名-一般			カスガ	固
歌経標式	OH_OO古典拾遺	3870	3890	I	やま	山	ヤマ	名詞-普通名詞-一般			ヤマ	和
歌経標式	OH_OO古典拾遺	3890	3910	I	みね	峰	ミネ	名詞-普通名詞-一般			ミネ	和
歌経標式	OH_OO古典拾遺	3910	3930	I	こぐ	漕ぐ	コグ	動詞-一般	文語四段-ガ行	連体形-一般	コグ	和
歌経標式	OH_OO古典拾遺	3930	3950	I	ふね	船	フネ	名詞-普通名詞-一般			フネ	和
歌経標式	OH_OO古典拾遺	3950	3960	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	3960	3990	I	やくし	薬師	ヤクシ	名詞-普通名詞-一般			ヤクシ	漢
歌経標式	OH_OO古典拾遺	3990	4010	I	てら	寺	テラ	名詞-普通名詞-一般			テラ	和
歌経標式	OH_OO古典拾遺	4010	4040	I	あはぢ	アワジ	アワジ	名詞-固有名詞-地名-一般			アワジ	固
歌経標式	OH_OO古典拾遺	4040	4050	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	4050	4070	I	しま	島	シマ	名詞-普通名詞-一般			シマ	和
歌経標式	OH_OO古典拾遺	4070	4080	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	4080	4120	I	からすき	唐鋤	カラスキ	名詞-普通名詞-一般			カラスキ	和
歌経標式	OH_OO古典拾遺	4120	4130	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	4130	4150	I	へら	箆	ヘラ	名詞-普通名詞-一般			ヘラ	和
歌経標式	OH_OO古典拾遺	4150	4190	B	はたほこ	旗矛	ハタホコ	名詞-普通名詞-一般			ハタホコ	和
歌経標式	OH_OO古典拾遺	4190	4200	I	に	に	ニ	助詞-格助詞			ニ	和
歌経標式	OH_OO古典拾遺	4200	4220	I	そひ	沿う	ソウ	動詞-一般	文語四段-ハ行	連用形-一般	ソイ	和
歌経標式	OH_OO古典拾遺	4220	4230	I	て	て	テ	助詞-接続助詞			テ	和
歌経標式	OH_OO古典拾遺	4230	4260	I	のぼれ	上る	ノボル	動詞-一般	文語四段-ラ行	命令形	ノボレ	和
歌経標式	OH_OO古典拾遺	4260	4270	I	る	り	リ	助動詞	文語助動詞-リ	連体形-一般	ル	和
歌経標式	OH_OO古典拾遺	4270	4290	I	なは	縄	ナワ	名詞-普通名詞-一般			ナワ	和
歌経標式	OH_OO古典拾遺	4290	4300	I	の	の	ノ	助詞-格助詞			ノ	和
歌経標式	OH_OO古典拾遺	4300	4320	I	ごと	ごとし	ゴトシ	助動詞	文語助動詞-ゴトシ	語幹-一般	ゴト	和
歌経標式	OH_OO古典拾遺	4320	4340	I	そひ	沿う	ソウ	動詞-一般	文語四段-ハ行	連用形-一般	ソイ	和
歌経標式	OH_OO古典拾遺	4340	4350	I	て	て	テ	助詞-接続助詞			テ	和
歌経標式	OH_OO古典拾遺	4350	4380	I	のぼれ	上る	ノボル	動詞-一般	文語四段-ラ行	命令形	ノボレ	和
歌経標式	OH_OO古典拾遺	4380	4390	I	る	り	リ	助動詞	文語助動詞-リ	連体形-一般	ル	和
